pack_category,pack_name,korean,translation
🇻🇳 TC4,B10 - 절약,밑 빠진 독에 물 붓기,làm chuyện vô ích
🇻🇳 TC4,B10 - 절약,소비 절약,tiết kiệm tiêu dùng
🇻🇳 TC4,B10 - 절약,식비,tiền ăn
🇻🇳 TC4,B10 - 절약,외식비,tiền ăn ngoài
🇻🇳 TC4,B10 - 절약,문화·레저비,chi phí giải trí văn hoá
🇻🇳 TC4,B10 - 절약,육아·교육비,tiền nuôi dạy trẻ
🇻🇳 TC4,B10 - 절약,경조사비,chi phí đám tiệc
🇻🇳 TC4,B10 - 절약,세금,thuế
🇻🇳 TC4,B10 - 절약,공과금,tiền đóng phí sinh hoạt
🇻🇳 TC4,B10 - 절약,의료비,chi phí y tế
🇻🇳 TC4,B10 - 절약,가계부,sổ chi tiêu trong nhà
🇻🇳 TC4,B10 - 절약,수입,thu nhập
🇻🇳 TC4,B10 - 절약,지출,"chi phí, chi xuất"
🇻🇳 TC4,B10 - 절약,잔액,"tiền thừa, còn lại"
🇻🇳 TC4,B10 - 절약,일시불,trả một lần
🇻🇳 TC4,B10 - 절약,할부,"trả nhiều lần, trả góp"
🇻🇳 TC4,B10 - 절약,무이자 할부,trả góp không lãi suất
🇻🇳 TC4,B10 - 절약,결제하다,thanh toán
🇻🇳 TC4,B10 - 절약,결제 대금,tiền trả cuối kỳ
🇻🇳 TC4,B10 - 절약,한도 초과,quá định mức
🇻🇳 TC4,B11 - 결혼,결혼,kết hôn
🇻🇳 TC4,B11 - 결혼,혼인,hôn nhân
🇻🇳 TC4,B11 - 결혼,연애결혼,kết hôn do yêu đương
🇻🇳 TC4,B11 - 결혼,중매결혼,kết hôn qua mai mối
🇻🇳 TC4,B11 - 결혼,미혼,chưa lập gia đình
🇻🇳 TC4,B11 - 결혼,기혼,đã lập gia đình
🇻🇳 TC4,B11 - 결혼,독신,độc thân
🇻🇳 TC4,B11 - 결혼,이혼,ly hôn
🇻🇳 TC4,B11 - 결혼,결혼관,quan niệm về hôn nhân
🇻🇳 TC4,B11 - 결혼,혼수,vật dụng cần cho hôn nhân
🇻🇳 TC4,B11 - 결혼,이상형,mẫu người lý tưởng
🇻🇳 TC4,B11 - 결혼,배우자,người kết hôn
🇻🇳 TC4,B11 - 결혼,신랑감,người xứng đáng làm chồng
🇻🇳 TC4,B11 - 결혼,신붓감,người xứng đáng làm vợ
🇻🇳 TC4,B11 - 결혼,을/를 사귀다,kết bạn
🇻🇳 TC4,B11 - 결혼,맞선을 보다,xem mắt
🇻🇳 TC4,B11 - 결혼,데이트를 하다,hẹn hò
🇻🇳 TC4,B11 - 결혼,사랑하다,yêu
🇻🇳 TC4,B11 - 결혼,상견례,lễ chạm ngõ
🇻🇳 TC4,B11 - 결혼,예식장,nơi tổ chức tiệc cưới
🇻🇳 TC4,B11 - 결혼,청첩장,thiệp mời
🇻🇳 TC4,B11 - 결혼,축의금,tiền mừng cưới
🇻🇳 TC4,B11 - 결혼,신랑,chú rể
🇻🇳 TC4,B11 - 결혼,신부,cô dâu
🇻🇳 TC4,B11 - 결혼,주례,chủ hôn
🇻🇳 TC4,B11 - 결혼,주례사,lời chủ hôn
🇻🇳 TC4,B11 - 결혼,폐백,lễ lạy gia tộc chồng
🇻🇳 TC4,B11 - 결혼,피로연,tiệc cưới
🇻🇳 TC4,B11 - 결혼,하객,quan khách
🇻🇳 TC4,B11 - 결혼,신혼여행,du lịch tuần trăng mật
🇻🇳 TC4,B11 - 결혼,장인,bố vợ
🇻🇳 TC4,B11 - 결혼,장모,mẹ vợ
🇻🇳 TC4,B11 - 결혼,시아버지,bố chồng
🇻🇳 TC4,B11 - 결혼,시어머니,mẹ chồng
🇻🇳 TC4,B11 - 결혼,시댁,nhà chồng
🇻🇳 TC4,B11 - 결혼,친정,nhà bố mẹ ruột
🇻🇳 TC4,B11 - 결혼,육아,nuôi con
🇻🇳 TC4,B11 - 결혼,가사,việc nhà
🇻🇳 TC4,B11 - 결혼,자녀를 양육하다,dưỡng dục con cái
🇻🇳 TC4,B11 - 결혼,낳다,sinh con
🇻🇳 TC4,B11 - 결혼,기르다,nuôi
🇻🇳 TC4,B11 - 결혼,출산하다,sinh con
🇻🇳 TC4,B12 - 사건과 사고,집중호우,Mưa to tập trung
🇻🇳 TC4,B12 - 사건과 사고,신고하다,khai báo
🇻🇳 TC4,B12 - 사건과 사고,자연재해,thiên tai
🇻🇳 TC4,B12 - 사건과 사고,인명 피해,thiệt hại về người
🇻🇳 TC4,B12 - 사건과 사고,응급처치,điều trị khẩn cấp
🇻🇳 TC4,B12 - 사건과 사고,구조대원,nhân viên cứu hộ
🇻🇳 TC4,B12 - 사건과 사고,구조하다,cứu hộ
🇻🇳 TC4,B12 - 사건과 사고,사건이 발생하다,sự cố xảy ra
🇻🇳 TC4,B12 - 사건과 사고,사건을 해결하다,giải quyết sự cố
🇻🇳 TC4,B12 - 사건과 사고,안전사고,tai nạn do cẩu thả
🇻🇳 TC4,B12 - 사건과 사고,교통사고,tai nạn giao thông
🇻🇳 TC4,B12 - 사건과 사고,인명 사고,tai nạn chết người
🇻🇳 TC4,B12 - 사건과 사고,대형 사고,tai nạn lớn
🇻🇳 TC4,B12 - 사건과 사고,과속 운전,lái xe quá tốc độ
🇻🇳 TC4,B12 - 사건과 사고,화재가 나다,xảy ra hỏa hoạn
🇻🇳 TC4,B12 - 사건과 사고,화재가 발생하다,phát sinh hỏa hạn
🇻🇳 TC4,B12 - 사건과 사고,사고가 나다,xảy ra tai nạn
🇻🇳 TC4,B12 - 사건과 사고,사고를 당하다,bị tai nạn
🇻🇳 TC4,B12 - 사건과 사고,떨어지다,"rơi, rớt"
🇻🇳 TC4,B12 - 사건과 사고,미끄러지다,trơn trợt
🇻🇳 TC4,B12 - 사건과 사고,(물에) 빠지다,té xuống nước
🇻🇳 TC4,B12 - 사건과 사고,실종되다,mất tích
🇻🇳 TC4,B12 - 사건과 사고,부딪히다,va chạm
🇻🇳 TC4,B12 - 사건과 사고,속보,tin nhanh
🇻🇳 TC4,B12 - 사건과 사고,피해자,nạn nhân
🇻🇳 TC4,B12 - 사건과 사고,주요 뉴스,tin chính
🇻🇳 TC4,B12 - 사건과 사고,피의자,người bị tình nghi
🇻🇳 TC4,B12 - 사건과 사고,아나운서,phát thanh viên
🇻🇳 TC4,B12 - 사건과 사고,목격자,người chứng kiến
🇻🇳 TC4,B12 - 사건과 사고,기자,"ký giả, nhà báo"
🇻🇳 TC4,B12 - 사건과 사고,사망자,người chết
🇻🇳 TC4,B12 - 사건과 사고,부상자,người bị thương
🇻🇳 TC4,B12 - 사건과 사고,실종자,người mất tích
🇻🇳 TC4,B12 - 사건과 사고,사건/사고 현장, hiện trường tai nạn
🇻🇳 TC4,B12 - 사건과 사고,보도하다,đưa tin
🇻🇳 TC4,B12 - 사건과 사고,조사하다,điều tra
🇻🇳 TC4,B12 - 사건과 사고,위반하다,vi phạm
🇻🇳 TC4,B13 - 교육제도,초등교육,giáo dục tiểu học
🇻🇳 TC4,B13 - 교육제도,중등교육,giáo dục phổ thông cơ sở
🇻🇳 TC4,B13 - 교육제도,고등교육,giáo dục phổ thông trung học
🇻🇳 TC4,B13 - 교육제도,국립학교,trường công lập
🇻🇳 TC4,B13 - 교육제도,공립학교,trường công lập
🇻🇳 TC4,B13 - 교육제도,사립학교,trường tư thục
🇻🇳 TC4,B13 - 교육제도,의무교육,giáo dục bắt buộc
🇻🇳 TC4,B13 - 교육제도,공교육,giáo dục công
🇻🇳 TC4,B13 - 교육제도,사교육,giáo dục tư
🇻🇳 TC4,B13 - 교육제도,대학수학능력시험,thi đại học
🇻🇳 TC4,B13 - 교육제도,검정고시,thi lấy bằng chứng chỉ
🇻🇳 TC4,B13 - 교육제도,내신 성적,thành tích riêng
🇻🇳 TC4,B13 - 교육제도,논술 고사,"Xem xét báo cáo, luận văn"
🇻🇳 TC4,B13 - 교육제도,심층 면접,phỏng vấn sâu
🇻🇳 TC4,B13 - 교육제도,특별 전형,ưu tiên đặc biệt
🇻🇳 TC4,B13 - 교육제도,정시/ 수시,thời gian quy định / bất kỳ lúc nào
🇻🇳 TC4,B13 - 교육제도,학생 생활기록부,sổ ghi sinh hoạt học sinh
🇻🇳 TC4,B13 - 교육제도,입학사정관,người quyết định nhập học
🇻🇳 TC4,B13 - 교육제도,조기교육,cho đi học sớm
🇻🇳 TC4,B13 - 교육제도,영재교육,đào tạo anh tài
🇻🇳 TC4,B13 - 교육제도,특수교육,đào tạo đặc biệt
🇻🇳 TC4,B13 - 교육제도,온라인교육,đào tạo qua mạng
🇻🇳 TC4,B13 - 교육제도,평생교육,giáo dục suốt đời
🇻🇳 TC4,B13 - 교육제도,학원/과외,trung tâm / học thêm
🇻🇳 TC4,B13 - 교육제도,놀이방,nhà trẻ
🇻🇳 TC4,B13 - 교육제도,유치원,trường mẫu giáo
🇻🇳 TC4,B13 - 교육제도,전문대학,trường chuyên nghề
🇻🇳 TC4,B13 - 교육제도,사이버 대학교,đại học đào tạo từ xa
🇻🇳 TC4,B13 - 교육제도,수험생,thí sinh
🇻🇳 TC4,B13 - 교육제도,해외 유학,du học nước ngoài
🇻🇳 TC4,B13 - 교육제도,가정교육,giáo dục gia đình
🇻🇳 TC4,B13 - 교육제도,선발하다,tuyển chọn
🇻🇳 TC4,B13 - 교육제도,경쟁이 치열하다,cạnh tranh gay gắt
🇻🇳 TC4,B13 - 교육제도,교육열이 높다,coi trọng giáo dục
🇻🇳 TC4,B14 - 생활과 환경,지구온난화,sự nóng lên của trái đất
🇻🇳 TC4,B14 - 생활과 환경,황사,bão cát
🇻🇳 TC4,B14 - 생활과 환경,대기오염,ô nhiễm không khí
🇻🇳 TC4,B14 - 생활과 환경,기후변화,sự thay đổi khí hậu
🇻🇳 TC4,B14 - 생활과 환경,산성비,mưa a-xít
🇻🇳 TC4,B14 - 생활과 환경,수질오염,ô nhiễm nước
🇻🇳 TC4,B14 - 생활과 환경,이상 기온,khí hậu khác thường
🇻🇳 TC4,B14 - 생활과 환경,스모그현상,hiện tượng sương mù
🇻🇳 TC4,B14 - 생활과 환경,토양오염,Ô nhiễm đất
🇻🇳 TC4,B14 - 생활과 환경,오염 물질,chất ô nhiễm
🇻🇳 TC4,B14 - 생활과 환경,쓰레기,rác
🇻🇳 TC4,B14 - 생활과 환경,자동차 매연,khí thải xe
🇻🇳 TC4,B14 - 생활과 환경,공장 폐수,nước thải nhà máy
🇻🇳 TC4,B14 - 생활과 환경,산업폐기물,chất thải công nghiệp
🇻🇳 TC4,B14 - 생활과 환경,생활하수,nước thải sinh hoạt
🇻🇳 TC4,B14 - 생활과 환경,일회용품,sản phẩm dùng 1 lần
🇻🇳 TC4,B14 - 생활과 환경,프레온가스,khí thải freon
🇻🇳 TC4,B14 - 생활과 환경,분리 배출,thu dọn có phân loại
🇻🇳 TC4,B14 - 생활과 환경,그린벨트,vành đai xanh
🇻🇳 TC4,B14 - 생활과 환경,재활용품,đồ tái sử dụng
🇻🇳 TC4,B14 - 생활과 환경,에너지 절약,tiết kiệm năng lượng
🇻🇳 TC4,B14 - 생활과 환경,무공해 에너지,năng lượng sạch
🇻🇳 TC4,B14 - 생활과 환경,환경친화적 제품,sản phẩm thân thiện môi trường
🇻🇳 TC4,B14 - 생활과 환경,환경보호 단체,đoàn thể bảo vệ môi trường
🇻🇳 TC4,B14 - 생활과 환경,인간환경회의,hội nghị môi trường con người
🇻🇳 TC4,B14 - 생활과 환경,환경 지킴이,giữ gìn môi trường sống
🇻🇳 TC4,B14 - 생활과 환경,리우환경회의,Hội nghị môi trường Rio
🇻🇳 TC4,B15 - 옛날이야기,설화,chuyện kể
🇻🇳 TC4,B15 - 옛날이야기,신화,chuyện thần thoại
🇻🇳 TC4,B15 - 옛날이야기,전설,truyền thuyết
🇻🇳 TC4,B15 - 옛날이야기,민담,chuyện dân gian
🇻🇳 TC4,B15 - 옛날이야기,우화,chuyện ngụ ngôn
🇻🇳 TC4,B15 - 옛날이야기,동화,truyện cổ tích
🇻🇳 TC4,B15 - 옛날이야기,고전소설,tiểu thuyết cổ truyền
🇻🇳 TC4,B15 - 옛날이야기,비극,bi kịch
🇻🇳 TC4,B15 - 옛날이야기,희극,hài kịch
🇻🇳 TC4,B15 - 옛날이야기,영웅담,chuyện anh hùng
🇻🇳 TC4,B15 - 옛날이야기,지혜담,chuyện thông minh
🇻🇳 TC4,B15 - 옛날이야기,등장인물,nhân vật trong truyện
🇻🇳 TC4,B15 - 옛날이야기,주인공,nhân vật chính
🇻🇳 TC4,B15 - 옛날이야기,효녀,con gái hiếu thảo
🇻🇳 TC4,B15 - 옛날이야기,영웅,anh hùng
🇻🇳 TC4,B15 - 옛날이야기,열녀,người phụ nữ đức hạnh
🇻🇳 TC4,B15 - 옛날이야기,바보,chàng ngốc
🇻🇳 TC4,B15 - 옛날이야기,장군,tướng quân
🇻🇳 TC4,B15 - 옛날이야기,양반,"quan lại, quý tộc"
🇻🇳 TC4,B15 - 옛날이야기,서민,thường dân
🇻🇳 TC4,B15 - 옛날이야기,오누이,anh chị em
🇻🇳 TC4,B15 - 옛날이야기,새어머니,mẹ kế
🇻🇳 TC4,B15 - 옛날이야기,도깨비,"yêu tinh, quỷ"
🇻🇳 TC4,B15 - 옛날이야기,줄거리,"nội dung, cốt truyện"
🇻🇳 TC4,B15 - 옛날이야기,주제,chủ đề
🇻🇳 TC4,B15 - 옛날이야기,소재,chất liệu sáng tác
🇻🇳 TC4,B15 - 옛날이야기,결말,lời kết
🇻🇳 TC4,B15 - 옛날이야기,풍자,trào phúng
🇻🇳 TC4,B15 - 옛날이야기,교훈,giáo huấn
🇻🇳 TC4,B15 - 옛날이야기,권선징악,khuyến thiện phạt ác
🇻🇳 TC4,B15 - 옛날이야기,감동적이다,cảm động
🇻🇳 TC4,B15 - 옛날이야기,인상적이다,ấn tượng
