pack_category,pack_name,korean,translation
Trung cấp 3,B11 - Lo lắng,갈등이 생기다,"xảy ra mâu thuẩn"
Trung cấp 3,B11 - Lo lắng,갈등을 해소하다,"giải quyết mâu thuẩn"
Trung cấp 3,B11 - Lo lắng,갈등을 극복하다,"khắc phục mâu thuẩn"
Trung cấp 3,B11 - Lo lắng,스트레스가 쌓이다,"chồng chất căng thẳng"
Trung cấp 3,B11 - Lo lắng,스트레스를 풀다,"giải stress, giải toả căng thẳng"
Trung cấp 3,B11 - Lo lắng,불면증,"chứng mất ngủ"
Trung cấp 3,B11 - Lo lắng,우울증,"chứng trầm cảm"
Trung cấp 3,B11 - Lo lắng,자신감이 있다,"tự tin"
Trung cấp 3,B11 - Lo lắng,자신감을 잃다,"mất tự tin"
Trung cấp 3,B11 - Lo lắng,초조하다,"hồi hộp"
Trung cấp 3,B11 - Lo lắng,긴장되다,"căng thẳng"
Trung cấp 3,B11 - Lo lắng,두렵다,"lo sợ"
Trung cấp 3,B11 - Lo lắng,불안하다,"bất an"
Trung cấp 3,B11 - Lo lắng,상담 센터,"trung tâm tư vấn"
Trung cấp 3,B11 - Lo lắng,상담사,"người tư vấn"
Trung cấp 3,B11 - Lo lắng,상담을 받다,"được tư vấn"
Trung cấp 3,B11 - Lo lắng,진로 문제,"vấn để tiến thân"
Trung cấp 3,B11 - Lo lắng,이성 문제,"vấn đề khác giới"
Trung cấp 3,B11 - Lo lắng,인간관계 문제,"vấn đề quan hệ với mọi người"
Trung cấp 3,B11 - Lo lắng,취업 문제,"vấn để xin việc"
Trung cấp 3,B11 - Lo lắng,경제적 문제,"vấn để kinh tế"
Trung cấp 3,B11 - Lo lắng,가정 문제,"vấn để gia đình"
Trung cấp 3,B11 - Lo lắng,조언을 구하다,"tìm lời khuyên"
Trung cấp 3,B12 - Internet,사이트,"Trang web"
Trung cấp 3,B12 - Internet,블로그,"Blog"
Trung cấp 3,B12 - Internet,홈페이지,"Trang chủ"
Trung cấp 3,B12 - Internet,웹 문서,"bài trên web"
Trung cấp 3,B12 - Internet,동영상,"đoạn phim hình"
Trung cấp 3,B12 - Internet,이미지,"hình ảnh"
Trung cấp 3,B12 - Internet,검색,"tìm kiếm"
Trung cấp 3,B12 - Internet,댓글,"ý kiến cá nhân"
Trung cấp 3,B12 - Internet,보내기,"gửi"
Trung cấp 3,B12 - Internet,답 메일,"Thư điện tử (E-mail)trả lời"
Trung cấp 3,B12 - Internet,받기,"nhận"
Trung cấp 3,B12 - Internet,전체 메일,"thư gửi cho nhiều người"
Trung cấp 3,B12 - Internet,전달하기,"chuyển tiếp"
Trung cấp 3,B12 - Internet,이메일 주소,"địa chỉ email"
Trung cấp 3,B12 - Internet,복사하기,"sao chép"
Trung cấp 3,B12 - Internet,잘라내기,"cắt"
Trung cấp 3,B12 - Internet,불러오기,"mở"
Trung cấp 3,B12 - Internet,글씨 크기,"cỡ chữ"
Trung cấp 3,B12 - Internet,삭제하기,"bỏ, xoá"
Trung cấp 3,B12 - Internet,오려두기,"cắt(văn bản)"
Trung cấp 3,B12 - Internet,되돌리기,"quay lại"
Trung cấp 3,B12 - Internet,글씨 모양,"phông chữ"
Trung cấp 3,B12 - Internet,저장하기,"lưu"
Trung cấp 3,B12 - Internet,붙이기,"dán"
Trung cấp 3,B12 - Internet,인쇄하기,"in"
Trung cấp 3,B12 - Internet,문단 모양,"kiểu đoạn"
Trung cấp 3,B13 - Hy vọng,희망/ 꿈이 있다,"có ước mơ/hy vọng"
Trung cấp 3,B13 - Hy vọng,희망/ 꿈을 가지다,"mang ước mơ/hy vọng"
Trung cấp 3,B13 - Hy vọng,희망적이다,"có tính hy vọng"
Trung cấp 3,B13 - Hy vọng,희망/ 꿈을 키우다,"Nuôi dưỡng ước mơ/hy vọng"
Trung cấp 3,B13 - Hy vọng,희망/ 꿈을 나누다,"chia sẻ ước mơ/hy vọng"
Trung cấp 3,B13 - Hy vọng,희망을 잃다,"Đánh mất hy vọng"
Trung cấp 3,B13 - Hy vọng,꿈을 펼치다,"dang rộng ước mơ"
Trung cấp 3,B13 - Hy vọng,장래 희망,"hy vọng trong tương lai"
Trung cấp 3,B13 - Hy vọng,진로,"bước tiến trong tương lai"
Trung cấp 3,B13 - Hy vọng,진로를 정하다,"định ra bước tiến trong tương lai"
Trung cấp 3,B13 - Hy vọng,취업하다,"xin việc làm"
Trung cấp 3,B13 - Hy vọng,진학하다,"Học lên cao"
Trung cấp 3,B13 - Hy vọng,유학을 가다,"đi du học"
Trung cấp 3,B13 - Hy vọng,적성에 맞다,"phù hợp với sở trường"
Trung cấp 3,B13 - Hy vọng,경험을 쌓다,"tích lũy kinh nghiệm"
Trung cấp 3,B13 - Hy vọng,봉사 활동을 하다,"hoạt động từ thiện"
Trung cấp 3,B13 - Hy vọng,기부를 하다,"quyên góp"
Trung cấp 3,B13 - Hy vọng,자원봉사를 하다,"làm từ thiện tình nguyện"
Trung cấp 3,B13 - Hy vọng,자원봉사자,"người hoạt động từ thiện tình nguyện"
Trung cấp 3,B13 - Hy vọng,양로원,"viện dưỡng lão"
Trung cấp 3,B13 - Hy vọng,고아원,"viện trẻ mồ côi"
Trung cấp 3,B13 - Hy vọng,시각장애인,"người khiếm thị"
Trung cấp 3,B13 - Hy vọng,청각장애인,"người khiếm thính"
Trung cấp 3,B13 - Hy vọng,신체장애인,"người tàn tật"
Trung cấp 3,B13 - Hy vọng,장애인 복지시설,"Thiết bị phục vụ người tàn tật"
Trung cấp 3,B13 - Hy vọng,보람이 있다,"có ý nghĩa"
Trung cấp 3,B13 - Hy vọng,보람을 느끼다,"cảm thấy có ý nghĩa"
Trung cấp 3,B13 - Hy vọng,성공하다,"thành công"
Trung cấp 3,B13 - Hy vọng,성공을 거두다,"gặt hái thành công"
Trung cấp 3,B13 - Hy vọng,성공 비결,"bí quyết thành công"
Trung cấp 3,B13 - Hy vọng,꿈을 이루다,"đạt được ước mơ"
Trung cấp 3,B13 - Hy vọng,도전하다,"thử thách"
Trung cấp 3,B13 - Hy vọng,실패하다,"thất bại"
Trung cấp 3,B13 - Hy vọng,노력하다,"nổ lực"
Trung cấp 3,B13 - Hy vọng,최선을 다하다,"cố gắng hết mình"
Trung cấp 3,B13 - Hy vọng,좌절하다,"dao động"
Trung cấp 3,B13 - Hy vọng,용기를 가지다,"có dũng khí"
Trung cấp 3,B13 - Hy vọng,(어려움/장애/가난)을/를 극복하다,"khắc phục khó khăn /trở ngại/nghèo khó"
Trung cấp 3,B14 - Phim ảnh,배우,"diễn viên"
Trung cấp 3,B14 - Phim ảnh,탤런트,"người có tài năng, người nổi tiếng"
Trung cấp 3,B14 - Phim ảnh,감독,"đạo diễn"
Trung cấp 3,B14 - Phim ảnh,주인공,"nhân vật chính"
Trung cấp 3,B14 - Phim ảnh,조연,"vai phụ"
Trung cấp 3,B14 - Phim ảnh,역할(을 맡다),"nhận vai"
Trung cấp 3,B14 - Phim ảnh,대사,"lời thoại"
Trung cấp 3,B14 - Phim ảnh,장면,"cảnh"
Trung cấp 3,B14 - Phim ảnh,줄거리,"cốt truyện"
Trung cấp 3,B14 - Phim ảnh,배경음악,"nhạc nền"
Trung cấp 3,B14 - Phim ảnh,연기를 잘하다,"diễn xuất tốt"
Trung cấp 3,B14 - Phim ảnh,인기가 있다/없다,"được hâm mộ/ không được hâm mộ"
Trung cấp 3,B14 - Phim ảnh,실감나다,"cảm giác như thật"
Trung cấp 3,B14 - Phim ảnh,촬영하다,"quay phim"
Trung cấp 3,B14 - Phim ảnh,출연하다,"biểu diễn, đóng (kịch, phim...)"
Trung cấp 3,B14 - Phim ảnh,공포 영화,"phim kinh dị"
Trung cấp 3,B14 - Phim ảnh,액션 영화,"phim hành động"
Trung cấp 3,B14 - Phim ảnh,멜로 영화,"phim tình cảm lãng mạn"
Trung cấp 3,B14 - Phim ảnh,코미디 영화,"phim hài"
Trung cấp 3,B14 - Phim ảnh,만화영화,"phim hoạt hình"
Trung cấp 3,B14 - Phim ảnh,전쟁 영화,"phim chiến tranh"
Trung cấp 3,B14 - Phim ảnh,판타지 영화,"phim tưởng tượng, phim lập dị"
Trung cấp 3,B14 - Phim ảnh,공상과학영화,"phim khoa học viễn tưởng"
Trung cấp 3,B14 - Phim ảnh,감동적이다,"cảm động"
Trung cấp 3,B14 - Phim ảnh,슬프다,"buồn"
Trung cấp 3,B14 - Phim ảnh,신나다,"phấn khởi, hoan hỉ"
Trung cấp 3,B14 - Phim ảnh,웃기다,"buồn cười"
Trung cấp 3,B14 - Phim ảnh,오싹하다,"lạnh lẽo, giá lạnh"
Trung cấp 3,B14 - Phim ảnh,끔찍하다,"kinh khủng, khủng khiếp"
Trung cấp 3,B14 - Phim ảnh,폭력적이다,"bạo lực"
Trung cấp 3,B14 - Phim ảnh,인상적이다,"ấn tượng"
Trung cấp 3,B14 - Phim ảnh,기억에 남다,"đáng nhớ"
Trung cấp 3,B14 - Phim ảnh,예매하다,"đặt vé"
Trung cấp 3,B14 - Phim ảnh,개봉하다,"khởi chiếu"
Trung cấp 3,B14 - Phim ảnh,매진되다,"bán hết"
Trung cấp 3,B14 - Phim ảnh,관람하다,"xem phim"
Trung cấp 3,B14 - Phim ảnh,관람객,"người xem"
Trung cấp 3,B14 - Phim ảnh,예고편,"bản giới thiệu tóm tắt"
Trung cấp 3,B14 - Phim ảnh,상영하다,"trình, chiếu"
Trung cấp 3,B14 - Phim ảnh,상영관,"phòng chiếu phim"
Trung cấp 3,B14 - Phim ảnh,상영 시간,"thời gian chiếu"
Trung cấp 3,B14 - Phim ảnh,조조,"sáng sớm"
Trung cấp 3,B14 - Phim ảnh,심야 영화,"phim chiếu lúc nửa đêm"
Trung cấp 3,B14 - Phim ảnh,시사회,"buổi lễ ra mắt phim"
Trung cấp 3,B14 - Phim ảnh,매표소,"điểm bán vé"
Trung cấp 3,B14 - Phim ảnh,영화 표,"vé xem phim"
Trung cấp 3,B14 - Phim ảnh,회,"tập(phim)"
Trung cấp 3,B15 - Lễ tiết,예절,"lễ phép, lễ độ"
Trung cấp 3,B15 - Lễ tiết,예의,"lễ nghĩa"
Trung cấp 3,B15 - Lễ tiết,규칙,"quy tắc"
Trung cấp 3,B15 - Lễ tiết,법,"luật, phép"
Trung cấp 3,B15 - Lễ tiết,도덕,"đạo đức"
Trung cấp 3,B15 - Lễ tiết,예절[예의]을/를 지키다,"giữ lễ nghĩa/ giữ lễ phép"
Trung cấp 3,B15 - Lễ tiết,예절 바르다,"lễ phép, lễ độ, đúng mực"
Trung cấp 3,B15 - Lễ tiết,예절[예의]을/를 안 지키다,"không giữ lễ phép"
Trung cấp 3,B15 - Lễ tiết,예의가 없다,"không lễ phép, vô lễ"
Trung cấp 3,B15 - Lễ tiết,예의에 어긋나다,"trái với lễ nghĩa, vô lễ"
Trung cấp 3,B15 - Lễ tiết,실례가 되다,"thất lễ"
Trung cấp 3,B15 - Lễ tiết,규칙을 지키다,"giữ quy tắc"
Trung cấp 3,B15 - Lễ tiết,규칙[법]을 어기다[위반하다],"trái, vi phạm quy tắc [luật]"
Trung cấp 3,B15 - Lễ tiết,피해를 주다,"gây hại"
Trung cấp 3,B15 - Lễ tiết,질서가 있다,"có trật tự, có nề nếp"
Trung cấp 3,B15 - Lễ tiết,규칙에 어긋나다,"trái quy tắc"
Trung cấp 3,B15 - Lễ tiết,방해하다,"cản trở"
