pack_category,pack_name,korean,translation
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,현금카드,"thẻ tiền mặt"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,통장을 만들다,"làm sổ tài khoản"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,환전하다,"đổi tiền"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,기숙사,"ký túc xá"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,자취,"nhà tự nấu ăn"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,하숙집,"nhà trọ"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,위치,"vị trí"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,룸메이트,"bạn cùng phòng"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,보증금,"tiền đặt cọc"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,월세,"thuê trả tiền từng tháng"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,비용,"chi phí"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,인터넷 요금,"phí internet"
Sơ cấp 2,B15 - Cuộc sống ở Hàn Quốc,가스 요금,"tiền ga"
