pack_category,pack_name,korean,translation
Sơ cấp 1,B9 - Nhà,동,"Đông"
Sơ cấp 1,B9 - Nhà,서,"Tây"
Sơ cấp 1,B9 - Nhà,남,"Nam"
Sơ cấp 1,B9 - Nhà,북,"Bắc"
Sơ cấp 1,B9 - Nhà,침대,"Giường"
Sơ cấp 1,B9 - Nhà,책장,"Tủ sách"
Sơ cấp 1,B9 - Nhà,옷장,"Tủ quần áo"
Sơ cấp 1,B9 - Nhà,소파,"Ghế sofa"
Sơ cấp 1,B9 - Nhà,탁자,"Bàn"
Sơ cấp 1,B9 - Nhà,식탁,"Bàn ăn"
Sơ cấp 1,B9 - Nhà,화장대,"Bàn trang điểm"
Sơ cấp 1,B9 - Nhà,신발장,"Tủ giày"
Sơ cấp 1,B9 - Nhà,주택,"Nhà riêng"
Sơ cấp 1,B9 - Nhà,아파트,"Nhà chung cư"
Sơ cấp 1,B9 - Nhà,안방,"Phòng trong"
Sơ cấp 1,B9 - Nhà,공부방,"Phòng học"
Sơ cấp 1,B9 - Nhà,거실,"Phòng khách"
Sơ cấp 1,B9 - Nhà,부엌,"Bếp"
Sơ cấp 1,B9 - Nhà,화장실,"Nhà vệ sinh"
Sơ cấp 1,B9 - Nhà,현관,"Lối vào"
Sơ cấp 1,B9 - Nhà,베란다,"Ban công"
Sơ cấp 1,B9 - Nhà,오피스텔,"Nhà văn phòng"
Sơ cấp 1,B9 - Nhà,세탁실,"Phòng giặt đồ"
Sơ cấp 1,B9 - Nhà,침실,"Phòng ngủ"
Sơ cấp 1,B9 - Nhà,경찰서,"Sở cảnh sát"
Sơ cấp 1,B9 - Nhà,세탁소,"Tiệm giặt ủi"
Sơ cấp 1,B9 - Nhà,박물관,"Viện bảo tàng"
Sơ cấp 1,B9 - Nhà,슈퍼마켓,"Siêu thị"
Sơ cấp 1,B9 - Nhà,지하철역,"Ga tàu điện ngầm"
Sơ cấp 1,B9 - Nhà,버스 정류장,"Trạm xe buýt"
Sơ cấp 1,B9 - Nhà,빵집,"Tiệm bánh"
Sơ cấp 1,B9 - Nhà,꽃집,"Tiệm bán hoa"
Sơ cấp 1,B9 - Nhà,미용실,"Tiệm làm tóc nữ"
Sơ cấp 1,B10 - Gia đình,할아버지,"Ông nội"
Sơ cấp 1,B10 - Gia đình,할머니,"Bà nội"
Sơ cấp 1,B10 - Gia đình,외할아버지,"Ông ngoại"
Sơ cấp 1,B10 - Gia đình,아버지,"Bố"
Sơ cấp 1,B10 - Gia đình,어머니,"Mẹ"
Sơ cấp 1,B10 - Gia đình,외할머니,"Bà ngoại"
Sơ cấp 1,B10 - Gia đình,오빠,"Anh trai"
Sơ cấp 1,B10 - Gia đình,언니,"Chị gái"
Sơ cấp 1,B10 - Gia đình,나,"Tôi"
Sơ cấp 1,B10 - Gia đình,남동생,"Em trai"
Sơ cấp 1,B10 - Gia đình,여동생,"Em gái"
Sơ cấp 1,B10 - Gia đình,누나,"Chị gái"
Sơ cấp 1,B10 - Gia đình,형,"Anh trai"
Sơ cấp 1,B10 - Gia đình,교수,"Giáo sư"
Sơ cấp 1,B10 - Gia đình,연구원,"Người nghiên cứu"
Sơ cấp 1,B10 - Gia đình,군인,"Bộ đội"
Sơ cấp 1,B10 - Gia đình,사업가,"Doanh nhân"
Sơ cấp 1,B10 - Gia đình,변호사,"Luật sư"
Sơ cấp 1,B10 - Gia đình,경찰관,"Cảnh sát"
Sơ cấp 1,B10 - Gia đình,통역사,"Người thông dịch"
Sơ cấp 1,B10 - Gia đình,농부,"Nông dân"
Sơ cấp 1,B10 - Gia đình,사업을 하다,"Kinh doanh"
Sơ cấp 1,B10 - Gia đình,장사를 하다,"Buôn bán"
Sơ cấp 1,B10 - Gia đình,출장을 가다,"Đi công tác"
Sơ cấp 1,B10 - Gia đình,열,"Mười"
Sơ cấp 1,B10 - Gia đình,스물,"Hai mươi"
Sơ cấp 1,B10 - Gia đình,서른,"Ba mươi"
Sơ cấp 1,B10 - Gia đình,마흔,"Bốn mươi"
Sơ cấp 1,B10 - Gia đình,쉰,"Năm mươi"
Sơ cấp 1,B10 - Gia đình,예순,"Sáu mươi"
Sơ cấp 1,B10 - Gia đình,일흔,"Bảy mươi"
Sơ cấp 1,B10 - Gia đình,여든,"Tám mươi"
Sơ cấp 1,B10 - Gia đình,아흔,"Chín mươi"
Sơ cấp 1,B10 - Gia đình,백,"Một trăm"
Sơ cấp 1,B10 - Gia đình,살,"Tuổi"
Sơ cấp 1,B11 - Thời tiết,계절,"Mùa"
Sơ cấp 1,B11 - Thời tiết,봄,"Mùa xuân"
Sơ cấp 1,B11 - Thời tiết,여름,"Mùa hè"
Sơ cấp 1,B11 - Thời tiết,가을,"Mùa thu"
Sơ cấp 1,B11 - Thời tiết,겨울,"Mùa đông"
Sơ cấp 1,B11 - Thời tiết,날씨,"Thời tiết"
Sơ cấp 1,B11 - Thời tiết,따뜻하다,"Ấm áp"
Sơ cấp 1,B11 - Thời tiết,덥다,"Nóng"
Sơ cấp 1,B11 - Thời tiết,쌀쌀하다,"Se se lạnh"
Sơ cấp 1,B11 - Thời tiết,춥다,"Lạnh"
Sơ cấp 1,B11 - Thời tiết,비가 오다 / 내리다,"Trời mưa"
Sơ cấp 1,B11 - Thời tiết,비가 그치다,"Mưa tạnh"
Sơ cấp 1,B11 - Thời tiết,눈이 오다 / 내리다,"Tuyết rơi"
Sơ cấp 1,B11 - Thời tiết,눈이 그치다,"Tuyết ngừng rơi"
Sơ cấp 1,B11 - Thời tiết,맑다,"Trong xanh"
Sơ cấp 1,B11 - Thời tiết,흐리다,"Âm u"
Sơ cấp 1,B11 - Thời tiết,바람이 불다,"Gió thổi"
Sơ cấp 1,B11 - Thời tiết,구름이 끼다,"Nhiều mây"
Sơ cấp 1,B11 - Thời tiết,해(태양),"Mặt trời"
Sơ cấp 1,B11 - Thời tiết,비,"Mưa"
Sơ cấp 1,B11 - Thời tiết,눈,"Tuyết"
Sơ cấp 1,B11 - Thời tiết,구름,"Mây"
Sơ cấp 1,B11 - Thời tiết,기온,"Nhiệt độ không khí"
Sơ cấp 1,B11 - Thời tiết,영상,"Độ dương"
Sơ cấp 1,B11 - Thời tiết,영하,"Độ âm"
Sơ cấp 1,B11 - Thời tiết,도,"Độ"
Sơ cấp 1,B12 - Điện thoại,전화번호,"Số điện thoại"
Sơ cấp 1,B12 - Điện thoại,연락처,"Số liên lạc"
Sơ cấp 1,B12 - Điện thoại,전화 요금,"Phí điện thoại"
Sơ cấp 1,B12 - Điện thoại,전화 카드,"Thẻ điện thoại"
Sơ cấp 1,B12 - Điện thoại,국내 전화,"Điện thoại nội địa"
Sơ cấp 1,B12 - Điện thoại,국제전화,"Điện thoại quốc tế"
Sơ cấp 1,B12 - Điện thoại,수신자 부담,"Điện thoại người nhận trả tiền"
Sơ cấp 1,B12 - Điện thoại,인터넷 전화,"Điện thoại internet"
Sơ cấp 1,B12 - Điện thoại,집,"Nhà ở"
Sơ cấp 1,B12 - Điện thoại,공중,"Công cộng"
Sơ cấp 1,B12 - Điện thoại,휴대,"Cầm tay"
Sơ cấp 1,B12 - Điện thoại,집 전화,"Điện thoại nhà riêng"
Sơ cấp 1,B12 - Điện thoại,공중전화,"Điện thoại công cộng"
Sơ cấp 1,B12 - Điện thoại,휴대전화,"Điện thoại di động"
Sơ cấp 1,B12 - Điện thoại,국가 번호,"Mã số quốc gia"
Sơ cấp 1,B12 - Điện thoại,지역 번호,"Mã số khu vực"
Sơ cấp 1,B12 - Điện thoại,전화를 걸다/하다,"Gọi điện thoại"
Sơ cấp 1,B12 - Điện thoại,전화가 오다,"Cuộc gọi đến"
Sơ cấp 1,B12 - Điện thoại,전화를 받다,"Nhận điện thoại"
Sơ cấp 1,B12 - Điện thoại,전화를 바꾸다,"Chuyển điện thoại"
Sơ cấp 1,B12 - Điện thoại,전화를 끊다,"Kết thúc cuộc gọi"
Sơ cấp 1,B12 - Điện thoại,통화 중이다,"Đang bận máy"
Sơ cấp 1,B12 - Điện thoại,문자메시지를 보내다,"Gửi tin nhắn"
Sơ cấp 1,B12 - Điện thoại,문자메시지를 받다,"Nhận tin nhắn"
Sơ cấp 1,B12 - Điện thoại,답장을 보내다,"Gửi tin trả lời"
Sơ cấp 1,B12 - Điện thoại,답장을 받다,"Nhận tin trả lời"
Sơ cấp 1,B12 - Điện thoại,여보세요?,"A lô?"
Sơ cấp 1,B12 - Điện thoại,그런데요?,"Rồi sao ạ?"
Sơ cấp 1,B12 - Điện thoại,거기( )지요?,"Có phải đó là ... không?"
Sơ cấp 1,B12 - Điện thoại,실례지만 누구세요?,"Xin lỗi ai đấy ạ?"
Sơ cấp 1,B12 - Điện thoại,계세요?,"Có ... ở đấy không?"
Sơ cấp 1,B12 - Điện thoại,지금 없는데요,"Bây giờ không có ở đây"
Sơ cấp 1,B12 - Điện thoại,바꿔 주시겠어요?,"Có thể chuyển máy cho ... không ạ?"
Sơ cấp 1,B12 - Điện thoại,잠깐 외출하셨는데요,"Đi ra ngoài một lúc rồi"
Sơ cấp 1,B12 - Điện thoại,메모 좀 전해 주세요,"Xin hãy chuyển hộ lời nhắn"
Sơ cấp 1,B12 - Điện thoại,말씀 좀 전해 주세요,"Xin hãy chuyển lời giúp"
Sơ cấp 1,B12 - Điện thoại,메모 전해 드리겠습니다,"Tôi sẽ chuyển lời nhắn"
Sơ cấp 1,B12 - Điện thoại,말씀 전해 드리겠습니다,"Tôi sẽ chuyển lời"
Sơ cấp 1,B12 - Điện thoại,다시 전화하겠습니다,"Sẽ gọi lại sau"
Sơ cấp 1,B12 - Điện thoại,누구라고 전해 드릴까요?,"Tôi sẽ nhắn lại là ai gọi đến ạ?"
Sơ cấp 1,B13 - Sinh nhật,케이크,"Bánh kem"
Sơ cấp 1,B13 - Sinh nhật,카드,"Thiệp"
Sơ cấp 1,B13 - Sinh nhật,축하 노래,"Bài hát chúc mừng"
Sơ cấp 1,B13 - Sinh nhật,생일,"Sinh nhật"
Sơ cấp 1,B13 - Sinh nhật,잔치,"Tiệc"
Sơ cấp 1,B13 - Sinh nhật,초대,"Mời"
Sơ cấp 1,B13 - Sinh nhật,나이,"Tuổi"
Sơ cấp 1,B13 - Sinh nhật,살,"Tuổi"
Sơ cấp 1,B13 - Sinh nhật,생신,"Kính ngữ của sinh nhật"
Sơ cấp 1,B13 - Sinh nhật,연세,"Kính ngữ của tuổi"
Sơ cấp 1,B13 - Sinh nhật,세,"Kính ngữ của tuổi (đơn vị)"
Sơ cấp 1,B13 - Sinh nhật,지갑,"Cái ví"
Sơ cấp 1,B13 - Sinh nhật,화장품,"Mỹ phẩm"
Sơ cấp 1,B13 - Sinh nhật,손수건,"Khăn tay"
Sơ cấp 1,B13 - Sinh nhật,넥타이,"Cà vạt"
Sơ cấp 1,B13 - Sinh nhật,귀걸이,"Hoa tai"
Sơ cấp 1,B13 - Sinh nhật,목걸이,"Dây chuyền"
Sơ cấp 1,B13 - Sinh nhật,반지,"Nhẫn"
Sơ cấp 1,B13 - Sinh nhật,꽃다발,"Bó hoa"
Sơ cấp 1,B13 - Sinh nhật,선물을 주다,"Tặng quà"
Sơ cấp 1,B13 - Sinh nhật,선물을 드리다,"Kính tặng quà"
Sơ cấp 1,B13 - Sinh nhật,선물을 받다,"Nhận quà"
Sơ cấp 1,B13 - Sinh nhật,선물을 고르다,"Chọn quà"
Sơ cấp 1,B14 - Sở thích,운동,"Môn thể thao"
Sơ cấp 1,B14 - Sở thích,축구,"Bóng đá"
Sơ cấp 1,B14 - Sở thích,농구,"Bóng rổ"
Sơ cấp 1,B14 - Sở thích,배구,"Bóng chuyền"
Sơ cấp 1,B14 - Sở thích,야구,"Bóng chày"
Sơ cấp 1,B14 - Sở thích,탁구,"Bóng bàn"
Sơ cấp 1,B14 - Sở thích,배드민턴,"Cầu lông"
Sơ cấp 1,B14 - Sở thích,테니스,"Tennis"
Sơ cấp 1,B14 - Sở thích,태권도,"Taekwondo"
Sơ cấp 1,B14 - Sở thích,골프,"Gôn"
Sơ cấp 1,B14 - Sở thích,스키,"Trượt tuyết"
Sơ cấp 1,B14 - Sở thích,요가,"Yoga"
Sơ cấp 1,B14 - Sở thích,마라톤,"Chạy ma-ra-tông"
Sơ cấp 1,B14 - Sở thích,스케이트,"Trượt băng"
Sơ cấp 1,B14 - Sở thích,볼링,"Bowling"
Sơ cấp 1,B14 - Sở thích,조깅,"Chạy bộ"
Sơ cấp 1,B14 - Sở thích,취미,"Sở thích"
Sơ cấp 1,B14 - Sở thích,책 읽기," 독서,Đọc sách"
Sơ cấp 1,B14 - Sở thích,사진 찍기,"Chụp ảnh"
Sơ cấp 1,B14 - Sở thích,그림 그리기,"Vẽ tranh"
Sơ cấp 1,B14 - Sở thích,음악 감상(하기),"Nghe nhạc"
Sơ cấp 1,B14 - Sở thích,여행(하기),"Đi du lịch"
Sơ cấp 1,B14 - Sở thích,운동(하기),"Tập thể thao"
Sơ cấp 1,B14 - Sở thích,영화 보기,"Xem phim"
Sơ cấp 1,B14 - Sở thích,우표 수집 / 우표 모으기,"Sưu tập tem"
Sơ cấp 1,B14 - Sở thích,컴퓨터 게임(하기),"Chơi trò chơi điện tử"
Sơ cấp 1,B14 - Sở thích,빈도,"Tần suất"
Sơ cấp 1,B14 - Sở thích,항상," 언제나,Luôn luôn"
Sơ cấp 1,B14 - Sở thích,자주,"Thường xuyên"
Sơ cấp 1,B14 - Sở thích,가끔,"Thỉnh thoảng"
Sơ cấp 1,B14 - Sở thích,거의 안,"Hầu như không"
Sơ cấp 1,B14 - Sở thích,전혀,"Hoàn toàn"
Sơ cấp 1,B14 - Sở thích,잘하다,"Làm tốt"
Sơ cấp 1,B14 - Sở thích,못하다,"Không thể làm được"
Sơ cấp 1,B14 - Sở thích,보통이다,"Bình thường"
Sơ cấp 1,B14 - Sở thích,조금 하다,"Làm được một chút"
Sơ cấp 1,B15 - Giao thông,버스,"Xe buýt"
Sơ cấp 1,B15 - Giao thông,기차,"Tàu hỏa"
Sơ cấp 1,B15 - Giao thông,택시,"Taxi"
Sơ cấp 1,B15 - Giao thông,지하철,"Tàu điện ngầm"
Sơ cấp 1,B15 - Giao thông,오토바이,"Xe máy"
Sơ cấp 1,B15 - Giao thông,자동차,"Ô tô"
Sơ cấp 1,B15 - Giao thông,배,"Thuyền"
Sơ cấp 1,B15 - Giao thông,비행기,"Máy bay"
Sơ cấp 1,B15 - Giao thông,자전거,"Xe đạp"
Sơ cấp 1,B15 - Giao thông,전차,"Tàu điện"
Sơ cấp 1,B15 - Giao thông,세옴,"Xe ôm"
Sơ cấp 1,B15 - Giao thông,시클로,"Xích lô"
Sơ cấp 1,B15 - Giao thông,어떻게,"Như thế nào"
Sơ cấp 1,B15 - Giao thông,얼마나,"Bao nhiêu / Bao lâu"
Sơ cấp 1,B15 - Giao thông,언제,"Bao giờ / Khi nào"
Sơ cấp 1,B15 - Giao thông,왜,"Tại sao"
Sơ cấp 1,B15 - Giao thông,택시,"Tắc xi"
Sơ cấp 1,B15 - Giao thông,모범택시,"Tắc xi cao cấp"
Sơ cấp 1,B15 - Giao thông,개인택시,"Tắc xi cá nhân"
Sơ cấp 1,B15 - Giao thông,요금,"Tiền vé / Cước phí"
Sơ cấp 1,B15 - Giao thông,버스 정류장(정거장),"Trạm xe buýt"
Sơ cấp 1,B15 - Giao thông,고속버스,"Xe buýt cao tốc"
Sơ cấp 1,B15 - Giao thông,시내버스,"Xe buýt nội thành"
Sơ cấp 1,B15 - Giao thông,버스 터미널,"Bến xe khách"
Sơ cấp 1,B15 - Giao thông,교통카드,"Thẻ giao thông"
Sơ cấp 1,B15 - Giao thông,마을버스,"Xe buýt tuyến ngắn"
Sơ cấp 1,B15 - Giao thông,매표소,"Quầy vé"
Sơ cấp 1,B15 - Giao thông,지하철역,"Ga tàu điện ngầm"
Sơ cấp 1,B15 - Giao thông,지하철 노선도,"Bản đồ tuyến tàu điện ngầm"
Sơ cấp 1,B15 - Giao thông,기차역,"Ga tàu hỏa"
Sơ cấp 1,B15 - Giao thông,공항,"Sân bay"
Sơ cấp 1,B15 - Giao thông,주차장,"Bãi đỗ xe"
Sơ cấp 1,B15 - Giao thông,주유소,"Trạm xăng"
Sơ cấp 1,B15 - Giao thông,횡단보도,"Vạch qua đường"
Sơ cấp 1,B15 - Giao thông,육교,"Cầu vượt"
Sơ cấp 1,B15 - Giao thông,지하도,"Đường hầm"
Sơ cấp 1,B15 - Giao thông,신호등,"Đèn tín hiệu giao thông"
Sơ cấp 1,B15 - Giao thông,고속도로,"Đường cao tốc"
Sơ cấp 1,B15 - Giao thông,도로,"Đường / Đại lộ"
Sơ cấp 1,B15 - Giao thông,타다,"Lên xe / Đi xe"
Sơ cấp 1,B15 - Giao thông,내리다,"Xuống xe"
Sơ cấp 1,B15 - Giao thông,갈아타다,"Đổi xe"
Sơ cấp 1,B15 - Giao thông,길이 막히다,"Tắc đường"
Sơ cấp 1,B15 - Giao thông,시간이 걸리다,"Mất thời gian"
Sơ cấp 1,B15 - Giao thông,교통사고가 나다,"Xảy ra tai nạn giao thông"
